0.000000	0.000000	
0.004998	0.002111	
0.009996	0.002500	
0.014994	0.001342	
0.019992	-0.000125	
0.024990	-0.002023	
0.029988	-0.004836	
0.034986	-0.008662	
0.039984	-0.012295	
0.044982	-0.014657	
0.049980	-0.016109	
0.054978	-0.017630	
0.059976	-0.018831	
0.064974	-0.019812	
0.069972	-0.022194	
0.074970	-0.024535	
0.079968	-0.025736	
0.084966	-0.025464	
0.089964	-0.024911	
0.094962	-0.023736	
0.099960	-0.022264	
0.104958	-0.020844	
0.109956	-0.019494	
0.114954	-0.018189	
0.119952	-0.017143	
0.124950	-0.016392	
0.129948	-0.016821	
0.134946	-0.017869	
0.139944	-0.020042	
0.144942	-0.023275	
0.149940	-0.026535	
0.154938	-0.029841	
0.159936	-0.032789	
0.164934	-0.035428	
0.169932	-0.037084	
0.174930	-0.037896	
0.179928	-0.037554	
0.184926	-0.036268	
0.189924	-0.033617	
0.194922	-0.029435	
0.199920	-0.024391	
0.204918	-0.019773	
0.209916	-0.017733	
0.214914	-0.016100	
0.219912	-0.015038	
0.224910	-0.014537	
0.229908	-0.014311	
0.234906	-0.013415	
0.239904	-0.011533	
0.244902	-0.009331	
0.249900	-0.007645	
0.254898	-0.004915	
0.259896	-0.003273	
0.264894	-0.000642	
0.269892	0.004858	
0.274890	0.011666	
0.279888	0.014932	
0.284886	0.016208	
0.289884	0.017889	
0.294882	0.020572	
0.299880	0.023548	
0.304878	0.025984	
0.309876	0.028871	
0.314874	0.032725	
0.319872	0.038336	
0.324870	0.045396	
0.329868	0.053411	
0.334866	0.061074	
0.339864	0.068922	
0.344862	0.077578	
0.349860	0.085618	
0.354858	0.091310	
0.359856	0.094001	
0.364854	0.092640	
0.369852	0.090204	
0.374850	0.088902	
0.379848	0.085919	
0.384846	0.079582	
0.389844	0.078247	
0.394842	0.073309	
0.399840	0.073536	
0.404838	0.071408	
0.409836	0.071675	
0.414834	0.072493	
0.419832	0.069102	
0.424830	0.067128	
0.429828	0.060929	
0.434826	0.056415	
0.439824	0.052271	
0.444822	0.047833	
0.449820	0.049250	
0.454818	0.046737	
0.459816	0.047895	
0.464814	0.049983	
0.469812	0.048097	
0.474810	0.045630	
0.479808	0.049694	
0.484806	0.052562	
0.489804	0.048863	
0.494802	0.042376	
0.499800	0.039871	
0.504798	0.030371	
0.509796	0.019544	
0.514794	0.016401	
0.519792	0.014450	
0.524790	0.011394	
0.529788	0.004948	
0.534786	0.001753	
0.539784	0.007935	
0.544782	0.013880	
0.549780	0.020285	
0.554778	0.029358	
0.559776	0.035542	
0.564774	0.039722	
0.569772	0.043971	
0.574770	0.047732	
0.579768	0.051152	
0.584766	0.053374	
0.589764	0.055374	
0.594762	0.057066	
0.599760	0.057782	
0.604758	0.058780	
0.609756	0.061964	
0.614754	0.066784	
0.619752	0.072392	
0.624750	0.076975	
0.629748	0.080153	
0.634746	0.082416	
0.639744	0.083503	
0.644742	0.085662	
0.649740	0.087739	
0.654738	0.087669	
0.659736	0.086044	
0.664734	0.082064	
0.669732	0.077342	
0.674730	0.073495	
0.679728	0.070268	
0.684726	0.069043	
0.689724	0.069541	
0.694722	0.069995	
0.699720	0.071795	
0.704718	0.073297	
0.709716	0.074035	
0.714714	0.072975	
0.719712	0.067912	
0.724710	0.061883	
0.729708	0.054829	
0.734706	0.047791	
0.739704	0.042217	
0.744702	0.037069	
0.749700	0.034411	
0.754698	0.034013	
0.759696	0.034014	
0.764694	0.035066	
0.769692	0.035746	
0.774690	0.035550	
0.779688	0.035190	
0.784686	0.034811	
0.789684	0.035624	
0.794682	0.035948	
0.799680	0.035910	
0.804678	0.035486	
0.809676	0.033926	
0.814674	0.031516	
0.819672	0.028705	
0.824670	0.025501	
0.829668	0.022013	
0.834666	0.018773	
0.839664	0.016275	
0.844662	0.014363	
0.849660	0.013124	
0.854658	0.012477	
0.859656	0.011129	
0.864654	0.008482	
0.869652	0.005028	
0.874650	0.001064	
0.879648	-0.001208	
0.884646	-0.001765	
0.889644	-0.001508	
0.894642	-0.001413	
0.899640	-0.001248	
0.904638	-0.000397	
0.909636	0.002512	
0.914634	0.006457	
0.919632	0.010305	
0.924630	0.012354	
0.929628	0.012568	
0.934626	0.011155	
0.939624	0.010191	
0.944622	0.011376	
0.949620	0.014603	
0.954618	0.019461	
0.959616	0.024629	
0.964614	0.029310	
0.969612	0.033956	
0.974610	0.038198	
0.979608	0.043409	
0.984606	0.050781	
0.989604	0.059795	
0.994602	0.068322	
0.999600	0.074764	
1.004598	0.078548	
1.009596	0.079339	
1.014594	0.078037	
1.019592	0.078644	
1.024590	0.079643	
1.029588	0.079861	
1.034586	0.079294	
1.039584	0.079124	
1.044582	0.078692	
1.049580	0.077233	
1.054578	0.077173	
1.059576	0.078415	
1.064574	0.078137	
1.069572	0.075846	
1.074570	0.072305	
1.079568	0.069297	
1.084566	0.066690	
1.089564	0.063501	
1.094562	0.060009	
1.099560	0.056226	
1.104558	0.052570	
1.109556	0.049162	
1.114554	0.045740	
1.119552	0.042581	
1.124550	0.040041	
1.129548	0.038590	
1.134546	0.037802	
1.139544	0.037981	
1.144542	0.038626	
1.149540	0.038853	
1.154538	0.038648	
1.159536	0.038219	
1.164534	0.037147	
1.169532	0.035310	
1.174530	0.033181	
1.179528	0.031232	
1.184526	0.028896	
1.189524	0.026603	
1.194522	0.025006	
1.199520	0.024036	
1.204518	0.023743	
1.209516	0.025214	
1.214514	0.026978	
